Date,Location,Suspected_Target,People_Killed,Min_Civilians,Max_Civilians,Latitude,Longitude,Country
2009-12-17,"Narai Obam, Haska Mena, Nangarhar, Afghanistan",0,1,4,5,13.988914,46.914966,Afghanistan
2016-01-22,"Wana, South Waziristan, Pakistan",1,19,2,2,2.482519,70.621679,Pakistan
2013-01-10,"Faryab, Afghanistan",0,4,3,6,1.876645,64.404444,Yemen
2016-07-03,"Landai Warai, Tehsil Birmal, South Waziristan, Pakistan",0,15,3,3,34.171831,70.954680,Afghanistan 
2008-07-28,"Bayda, Yemen",0,6,10,16,14.797618,70.121765,Somalia
2010-02-15,"Datta Khel, North Waziristan, Pakistan",0,33,2,6,35.118055,69.859740,Pakistan
2013-10-31,"Achin, Nangarhar, Afghanistan",0,1,3,9,32.264538,64.289821,Somalia
2018-03-17,Mogadishu,6,5,1,4,32.613785,69.788262,Somalia
2018-10-31,"Kunduz, Afghanistan",0,2,7,29,32.988068,68.868066,Yemen
2012-05-17,"Inzar, North Waziristan, Pakistan",0,1,15,4,32.983333,69.297777,Yemen
2016-10-21,"Dinsoor, Bay Region, Somalia",0,5,3,2,34.351349,45.577100,Pakistan
2018-09-16,"Marib, Yemen",0,6,8,11,31.628871,46.199615,Afghanistan
2007-01-09,"al Qrishia, Bayda, Yemen",3,3,8,37,32.946490,70.621679,Afghanistan
2012-06-20,"Danda Darpakhel, North Waziristan, Pakistan",0,7,1,11,34.014551,70.752529,Pakistan
2016-06-18,"Mohammad Khel, North Waziristan, Pakistan",1,8,11,6,34.689768,49.365314,Yemen
2015-05-15,"Shibam, Hadhramout, Yemen",0,2,3,4,34.08218,69.955033,Pakistan
2018-09-08,"Mahfed, Abyan, Yemen",0,5,4,6,34.08218,64.852586,Pakistan
2010-06-11,"Jaar, Abyan, Yemen",0,8,6,24,33.394839,66.010668,Yemen
2017-07-11,"Ahwar, Abyan, Yemen",0,16,9,1,34.195889,46.056321,Afghanistan 
2016-08-13,"Kandahar, Afghanistan",0,2,5,29,32.320237,70.111452,Yemen
2015-08-31,"Babar Ghar, South Waziristan, Pakistan",0,10,5,5,34.846589,69.508247,Afghanistan
2018-10-06,"Shahjoy, Zabul, Afghanistan",0,2,16,13,32.8078448,42.450357,Yemen
2017-05-08,"Ghazni, Helmand and Uruzgan, Afghanistan",0,3,1,2,34.689768,68.801574,Afghanistan 
2017-04-30,"Gulai, Ghanikhil, Nangarhar, Afghanistan",0,13,4,2,6.787272,70.051802,Afghanistan
2017-12-09,"Rafadh, Shabwa, Yemen",0,1,5,9,34.351349,65.737174,Pakistan
2011-01-23,"Nangarhar, Afghanistan",0,2,9,2,32.970019,70.788209,Afghanistan
2017-11-02,"Diwal-i-Surkh, Khak e Safid, Farah, Afghanistan",0,13,5,10,32.645780,69.812089,Afghanistan 
2015-04-28,"Sangin, Helmand, Afghanistan",0,3,4,4,14.754630,69.508247,Pakistan
2015-07-16,"Al Ain, Yemen",0,8,4,6,32.320237,69.885054,Pakistan
2018-09-23,"Shegal, Kunar, Afghanistan",0,25,2,4,32.983333,70.811995,Afghanistan 
2016-04-19,"Jaar, Abyan, Yemen",0,1,2,17,31.363647,69.383107,Afghanistan 
2018-04-12,"Datta Khel, North Waziristan, Pakistan",1,4,9,5,32.884051,46.516261,Somalia
2015-05-09,"Achin, Nangarhar, Afghanistan",0,10,2,9,15.840860,70.667034,Afghanistan 
2018-10-13,"Manaseh, Bayda, Yemen",0,2,2,7,32.927128,70.621679,Afghanistan 
2011-06-03,"Ladha, South Waziristan, Pakistan",0,7,9,4,13.634341,69.955033,Afghanistan 
2011-05-16,"Tortoroow, Somalia",0,3,2,6,35.167133,69.526123,Afghanistan
2018-08-25,"Khost, Afghanistan",0,1,2,5,15.840860,70.169394,Yemen
2011-02-21,"Sangin, Helmand, Afghanistan",0,2,4,9,34.08218,70.051802,Afghanistan
2018-09-11,"Helmand, Afghanistan",0,12,8,40,31.788010,42.778436,Pakistan
2018-09-06,"Parwan, Afghanistan",0,13,9,10,33.706199,46.914966,Afghanistan 
2014-03-10,"Qayfa, Bayda, Yemen",0,19,4,8,34.08218,70.667034,Pakistan
2013-01-08,"Deegan, North Waziristan, Pakistan",0,4,4,4,32.446463,66.141526,Somalia
2013-01-01,"Deh Sarak, Achin, Nangarhar, Afghanistan",0,6,11,53,1.876645,69.859740,Afghanistan 
2012-03-11,"Jawf, Yemen",1,4,11,3,34.118171,68.524714,Pakistan
2017-03-19,"Maktab village, Pekha, Achin, Nangarhar, Afghanistan",0,3,9,3,32.956928,48.636381,Pakistan
2014-09-11,"Ghazni City, Ghazni, Ghazni, Afghanistan",0,1,16,5,34.981057,69.955033,Afghanistan 
2015-06-07,"Shera Tala, North Waziristan, Pakistan",5,5,1,12,32.943336,69.383107,Afghanistan 
2012-06-25,"Zinjibar, Abyan, Yemen",0,5,1,3,32.446463,48.636381,Pakistan
2018-09-23,"Miram Shah, North Waziristan, Pakistan",0,1,3,5,35.325022,68.6456967,Afghanistan 
2013-03-10,"Want Waigal, Nuristan, Afghanistan",0,3,9,2,36.599741,70.059245,Afghanistan 
2015-06-26,"Shabwah, Yemen",0,4,28,5,32.943065,70.788209,Yemen
2008-12-15,"Khost, Afghanistan",9,4,12,9,13.988914,70.121765,Afghanistan 
2010-12-28,"Tabbi, North Waziristan, Pakistan",0,16,2,2,32.970019,46.711592,Afghanistan
2018-10-12,"Dar es Salam village, Lower Shabelle, Somalia",0,5,7,15,32.927128,70.752529,Afghanistan 
2008-11-22,"Kandahar, Afghanistan",0,4,3,3,32.503195,69.955033,Pakistan
2010-05-28,"Mahfed, Abyan, Yemen",6,5,2,3,31.628871,45.318162,Afghanistan 
2010-10-02,"al Qrishia, Bayda, Yemen",0,5,5,8,31.363647,69.806132,Afghanistan 
2012-06-26,"Wazir Tangi, Khogyani, Nangarhar, Afghanistan",0,3,9,12,13.879273,65.665856,Pakistan
2016-06-02,"Ghoroski, North Waziristan, Pakistan",0,19,6,2,31.628871,45.577100,Pakistan
2015-11-24,"Achin, Nangarhar, Afghanistan",0,3,5,29,32.943065,45.577100,Afghanistan 
2012-04-07,"Buland Khel, Orakzai Agency, Pakistan",3,8,4,25,33.638947,45.718941,Yemen
2012-04-29,"Abyan, Yemen",0,8,14,15,31.628871,69.383107,Yemen
2016-10-04,"Danda Darpakhel, North Waziristan, Pakistan",0,2,21,1,33.369340,45.577100,Afghanistan 
2018-10-06,"Spin Zaea, Nazyano, Nangarhar, Afghanistan",0,1,17,10,31.628871,42.546057,Afghanistan
2018-03-13,"Farah, Afghanistan",4,6,1,6,14.754630,69.978855,Afghanistan 
2010-03-15,"Mareb, Yemen",1,9,8,9,32.746111,70.433361,Afghanistan
2015-11-21,"Bandar, Kot, Nangarhar, Afghanistan",0,15,1,13,37.122858,70.246785,Pakistan
2013-04-14,"Tol Khel, North Waziristan, Pakistan",0,5,2,7,32.938775,68.868066,Pakistan
2011-03-08,"Gurwak, North Waziristan, Pakistan",0,3,1,2,31.628871,70.508644,Afghanistan
2017-07-08,"Jaar, Abyan, Yemen",0,11,1,6,33.545058,69.955033,Afghanistan 
2009-08-11,"Kunar, Afghanistan",0,9,5,28,32.514466,67.904670,Afghanistan 
2008-11-07,"Al Qotn, Hadhramout, Yemen",0,6,2,3,5.152149,70.775759,Pakistan
2012-08-19,"Azara, Logar, Afghanistan",0,7,5,9,31.363647,45.388639,Afghanistan
2018-04-12,"Aziz Kala, Sabri, Khost, Afghanistan",0,8,6,14,34.118171,70.107996,Yemen
2017-09-30,"Dusa Marreb, Somalia",0,7,9,34,32.311872,70.752529,Pakistan
2018-09-24,Kunya Barrow,6,7,3,1,31.628871,70.433361,Afghanistan 
2013-01-19,"Painda Khel, South Waziristan, Pakistan",0,7,5,17,32.677851,69.955033,Afghanistan
2017-07-13,"Maktab village, Pekha, Achin, Nangarhar, Afghanistan",0,4,3,37,31.664217,44.836513,Afghanistan
2008-05-01,"Nuristan, Afghanistan",0,1,3,3,33.333847,69.859740,Pakistan
2018-03-12,"Wadi Abida, Marib, Yemen",0,7,3,12,32.943065,70.667034,Afghanistan 
2009-11-20,"Khost, Afghanistan",2,2,4,13,32.943065,70.954680,Afghanistan 
2018-10-13,"Tabbi Langhar Khel, South Waziristan, Pakistan",0,4,7,7,14.411870,70.251249,Yemen
2017-12-27,"Kazha Punga, South Waziristan",0,9,6,2,14.545544,69.955033,Somalia
2018-09-27,"Baardheere, Gedo Region, Somalia",3,20,3,3,32.613785,69.207486,Afghanistan 
2011-03-13,"Azzan, Shabwa, Yemen",0,4,4,2,32.339473,70.002675,Yemen
2018-10-16,"Garyom, North Waziristan, Pakistan",0,11,7,10,34.801712,70.621679,Yemen
2017-01-07,"Jeezat al Qotn, Moudia district, Abyan, Yemen",1,10,8,2,32.474231,64.568108,Afghanistan 
2014-10-05,"Mir Ali, North Waziristan, Pakistan",0,5,16,7,32.074077,69.192391,Afghanistan
2015-12-22,"Deegan, North Waziristan, Pakistan",0,4,6,3,34.171831,45.869518,Afghanistan 
2018-01-02,"Lawder, Abyan, Yemen",0,3,12,1,32.434829,61.981391,Afghanistan
2012-01-10,"Gurwak, North Waziristan, Pakistan",5,6,6,3,15.470031,64.289821,Afghanistan 
2016-02-15,"Baraki Barak, Logar, Afghanistan",0,2,2,5,34.846589,49.127197,Somalia
2018-03-29,"Mullah Qali area, Dasht e Archi, Kunduz, Afghanistan",7,12,5,12,15.185167,45.577100,Yemen
2015-01-04,"Al Saeed, Shabwa, Yemen",3,2,3,2,32.298231,71.026004,Yemen
2018-09-04,"Mahfed, Abyan, Yemen",0,13,17,13,34.981057,70.169394,Afghanistan 
2015-06-08,"Achin, Nangarhar, Afghanistan",0,7,38,5,6.787272,69.597624,Yemen
2013-12-31,"Piri, Musa Khil, Khost, Afghanistan",0,10,8,15,14.325435,49.127197,Pakistan
2010-11-28,"Budrab, Tagab, Kapisa, Afghanistan",0,6,2,14,32.968480,70.621679,Somalia
2017-02-06,"Nangarhar, Afghanistan",0,1,4,2,36.728590,45.718941,Yemen
2008-09-05,"Tarin Kot, Tarin Kot, Uruzgan, Afghanistan",3,7,3,3,32.311872,69.383107,Yemen
2018-01-18,"Mamozo area, Zurmat, Paktia, Afghanistan",0,4,2,9,33.545058,70.145580,Yemen
2016-01-16,"Mandi Khel, North Waziristan, Pakistan",3,5,3,6,36.728590,46.056321,Somalia
2018-10-12,"Darnashtra, South Waziristan, Pakistan",4,6,12,3,13.988914,69.430782,Pakistan
2017-09-13,"Azam Warsak, South Waziristan, Pakistan",0,5,2,6,34.351349,70.621679,Somalia
2015-12-29,"Al Naqba, Shabwah, Yemen",0,6,7,17,32.446463,69.216232,Afghanistan 
2017-11-29,"Lagharjoi area, Kot, Nangarhar, Afghanistan",1,4,10,1,32.956928,69.297777,Yemen
2018-09-26,"Helmand, Afghanistan",0,22,4,6,33.688121,70.433361,Pakistan
2018-01-30,"Bay region, Somalia",0,10,1,8,32.320237,69.383107,Afghanistan 
2016-08-30,"Nangarhar, Afghanistan",0,3,7,1,34.08218,45.8893292,Yemen
2012-05-28,"Mahfed, Abyan, Yemen",0,2,13,6,32.943065,70.169394,Pakistan
2018-07-23,"Achin, Nangarhar, Afghanistan",2,2,2,3,33.706199,70.954680,Pakistan
2009-09-29,"Helmand, Afghanistan",0,10,7,4,34.354216,70.508644,Afghanistan 
2009-12-17,"Logar, Afghanistan",0,2,2,4,32.943065,46.199615,Pakistan
2017-02-02,"Bhaggar, South Waziristan, Pakistan",7,6,14,2,34.171831,68.238533,Pakistan
2018-10-21,"Shakai, South Waziristan, Pakistan",0,29,2,9,34.171831,70.248273,Afghanistan
2016-10-12,"Mukalla, Abyan, Yemen",0,10,3,1,36.896969,69.114905,Afghanistan
2018-10-28,"Mukalla, Hadramout, Yemen",0,7,10,28,32.927128,47.446588,Yemen
2018-10-14,"Shabwa, Yemen",2,37,6,35,33.333847,70.621679,Yemen
2014-06-13,"Helmand, Afghanistan",0,8,2,5,32.983333,69.383107,Yemen
2018-10-03,"Parwan, Afghanistan",1,2,3,4,32.074077,70.288452,Pakistan
2012-08-29,"Daman, Marghay, Bermal, Paktika, Afghanistan",0,7,3,8,31.664217,46.516261,Yemen
2009-05-12,Kismayo,0,13,6,9,32.446463,69.508247,Pakistan
2018-10-12,"Laghman, Afghanistan",0,3,5,10,34.328976,49.127197,Afghanistan
2016-05-29,"Barawe, Shabeellaha Hoose, Somalia",0,5,3,3,32.626574,71.228333,Pakistan
2013-08-31,"Kunar, Afghanistan",0,25,7,9,9.786588,70.433361,Pakistan
2016-06-21,"Narkh, Maidan Wardak, Afghanistan",0,5,7,17,32.970019,69.937167,Afghanistan 
2017-12-15,"Helmand, Afghanistan",0,5,6,12,32.943065,69.955033,Somalia
2010-10-06,"Spinwan, North Waziristan, Pakistan",0,5,8,2,34.08218,70.193208,Afghanistan 
2017-07-13,"Kunar, Afghanistan",3,1,24,14,32.613785,70.775759,Afghanistan
2017-08-07,"Garyom, North Waziristan, Pakistan",7,3,1,4,34.092630,70.158546,Afghanistan 
2018-03-13,"Chahar Dara, Kunduz, Afghanistan",0,3,3,4,32.956928,69.841871,Pakistan
2015-12-23,"Bayda, Yemen",0,9,3,4,34.171831,44.896136,Yemen
2018-09-11,"Shui Khel Mandi, Tehsil Shawal, North Waziristan, Pakistan",0,3,8,2,14.061619,65.942279,Afghanistan 
2018-10-13,"Mohammed Khel/Datta Khel, North Waziristan, Pakistan",0,5,7,4,31.363647,68.810884,Pakistan
2006-10-30,"Bal Chiragh, Faryab, Afghanistan",2,8,2,5,13.216737,64.698461,Pakistan
2015-01-31,"Badakhshan, Afghanistan",0,4,8,11,5.152149,69.955033,Somalia
2009-08-27,"Zinjibar, Abyan, Yemen",0,7,5,5,34.171831,46.199615,Afghanistan
2018-09-29,"Lal Pura, Nangarhar, Afghanistan",3,11,8,4,14.754630,42.431968,Pakistan
2007-01-23,"Khakriz, Kandahar, Afghanistan",0,11,15,4,34.263148,69.859740,Afghanistan 
2012-11-29,"Khab Wal Saaf, Jawf, Yemen",0,4,14,6,34.846589,69.508247,Afghanistan 
2018-09-09,"Uruzgan, Afghanistan",2,10,3,1,34.354216,70.752529,Afghanistan
2012-07-04,"Nakora, Chapa Dara, Kunar, Afghanistan",0,8,5,8,14.411870,63.958611,Afghanistan 
2016-07-16,"Laghman, Afghanistan",0,6,4,4,34.872898,70.667034,Pakistan
2015-11-04,"Helmand, Afghanistan",1,9,7,10,32.956928,70.788209,Pakistan
2015-05-16,"Mamand Margha, Achin, Nangarhar, Afghanistan",5,1,5,11,32.320237,70.246785,Pakistan
2011-04-22,"Nazian, Nangarhar, Afghanistan",3,11,2,2,34.215777,42.778436,Yemen
2011-12-22,"Mukalla, Hadramout, Yemen",0,4,2,20,34.171831,65.903629,Pakistan
2009-12-24,"Logar, Afghanistan",0,6,5,12,33.150049,70.433361,Pakistan
2016-11-18,"Al Majala, Abyan, Yemen",3,7,1,1,15.470031,70.6514757,Afghanistan
2015-03-13,"Khadar Khel, North Waziristan, Pakistan",4,6,7,4,15.470031,70.469224,Afghanistan 
2018-10-03,"Azzan, Shabwa, Yemen",0,19,3,5,34.555349,69.883565,Afghanistan 
2017-11-14,"Wardak, Afghanistan",1,1,10,16,33.545058,44.836513,Pakistan
2015-10-03,"Kapisa, Afghanistan",3,7,1,13,34.689768,45.388639,Yemen
2018-10-28,"Zurmat, Paktia, Afghanistan",0,12,2,2,13.634341,69.428547,Pakistan
2010-10-02,"Miranshah, North Waziristan, Pakistan",0,4,1,5,14.061619,63.958611,Afghanistan 
2010-12-16,"New Adda, Tehsil Datta Khel, North Waziristan, Pakistan",0,15,15,11,34.846589,64.905954,Afghanistan 
2018-08-21,"Datta Khel, North Waziristan, Pakistan",0,3,7,3,33.029133,69.955033,Yemen
2014-06-13,"Spalaga, North Waziristan, Pakistan",0,1,15,2,32.666404,70.145580,Yemen
2009-08-11,"Achin, Nangarhar, Afghanistan",0,9,9,33,34.215777,47.763756,Pakistan
2012-07-23,"Uruzgan, Afghanistan",3,12,1,13,13.135021,69.692204,Afghanistan
2009-04-04,"Mohmand Dara, Nangarhar, Afghanistan",0,15,10,3,33.098257,63.958611,Afghanistan
2017-08-24,"Kharwar, Logar, Afghanistan",0,7,5,2,13.216737,69.955033,Yemen
2018-02-04,"Dashti Archi, Kunduz, Afghanistan",0,1,2,2,32.927128,70.121765,Somalia
2016-10-22,"Sawmaah, Bayda, Yemen",0,7,15,4,34.171831,46.516261,Afghanistan 
2015-07-26,"Kunar, Afghanistan",0,9,14,3,16.930413,45.903968,Yemen
2010-06-29,"Nangarhar, Afghanistan",3,11,4,5,5.152149,62.145413,Pakistan
2016-05-18,"Bayda, Yemen",0,5,2,9,1.960222,46.516261,Afghanistan 
2012-05-15,"Sangin, Helmand, Afghanistan",0,3,4,1,34.014551,46.914966,Yemen
2016-01-23,"Spalaga, North Waziristan, Pakistan",3,3,7,6,34.171831,46.619860,Afghanistan
2011-03-11,"Al Ain, Shabwa/Hadramout, Yemen",0,1,5,2,34.872898,69.955033,Yemen
2011-01-12,"Nangarhar, Afghanistan",0,4,9,6,-0.366919,70.621679,Somalia
2011-07-11,"Kapisa, Afghanistan",1,8,3,3,34.283562,70.788209,Pakistan
2017-12-15,"Hamid Karzai airport, Kabul, Kabul, Afghanistan",0,4,2,11,1.876645,69.955033,Afghanistan
2017-05-30,"Gurgorai, Haska Mena, Nangarhar, Afghanistan",0,4,1,4,32.746111,70.621679,Pakistan
2010-09-08,"Elbak, Kandahar, Afghanistan",0,2,6,10,32.270651,70.621679,Yemen
2018-09-05,"Lower Juba, Somalia",0,8,1,17,31.363647,68.810884,Yemen
2018-10-03,"Al Ayoun, Hadhramout, Yemen",2,1,2,5,34.215777,69.508247,Afghanistan
2015-12-21,"Nawa-i-Barakzayi, Helmand, Afghanistan",9,9,2,37,32.503195,71.127398,Afghanistan 
2018-10-21,"Chaknawr, Lal Pura, Nangarhar, Afghanistan",1,2,5,12,14.754630,70.667034,Pakistan
2014-10-11,"Hadramout, Yemen",0,3,3,11,32.970019,74.300821,Pakistan
2015-01-31,"Dandi Darpakhel, North Waziristan, Pakistan",27,10,9,1,15.470031,68.417397,Pakistan
2016-02-17,"Mahfed, Abyan, Yemen",0,1,12,12,14.540432,45.322857,Pakistan
2011-03-13,"Logar, Afghanistan",0,10,8,6,32.626574,69.621456,Yemen
2012-05-19,"Koz-Pachir village, Pachiragam, Nangarhar, Afghanistan",0,6,9,6,32.290733,69.883565,Yemen
2012-04-14,"Helmand, Afghanistan",0,10,18,13,32.264538,65.737174,Afghanistan 
2009-05-09,"Farah, Afghanistan",2,2,7,2,32.943065,45.388639,Afghanistan 
2015-06-21,"Al Askariya, Lahj, Yemen",0,16,3,5,13.216737,45.388639,Pakistan
2015-07-10,"Shaktoi, North Waziristan, Pakistan",0,3,3,3,34.215777,46.516261,Yemen
2018-10-11,"Danda Darpakhel, North Waziristan, Pakistan",1,4,3,2,1.116195,70.811995,Pakistan
2010-02-14,"Achin, Nangarhar, Afghanistan",2,3,6,12,32.970019,69.192391,Afghanistan 
2009-07-03,"Mizar Madakhel, North Waziristan, Pakistan",0,5,9,3,33.150049,64.905954,Yemen
2011-02-20,"Shabwa, Yemen",40,17,17,3,31.363647,69.812089,Somalia
2014-10-06,"Ladha, South Waziristan, Pakistan",0,5,9,5,36.694511,70.667034,Somalia
2009-07-08,"Slinger, Alishing, Laghman, Afghanistan",0,8,4,3,14.580239,46.914966,Afghanistan
2018-09-21,"Jawzjan, Afghanistan",2,9,4,7,32.957482,69.859740,Yemen
2016-10-18,"Aligal village, Ghaziabad, Kunar, Afghanistan",0,12,10,3,32.970019,70.145580,Afghanistan 
2017-07-01,"Bayda, Yemen",10,6,9,6,15.840860,70.145580,Afghanistan
2015-02-02,"Sawmaa district, Bayda, Yemen",3,16,6,8,35.118055,48.516388,Yemen
2016-05-26,"Achin and Haska Mina, Nangarhar, Afghanistan",2,8,5,8,32.946490,69.383107,Afghanistan 
2018-04-12,"Toorikhel, North Waziristan, Pakistan",0,9,6,1,34.689768,69.207486,Yemen
2018-10-03,"Taraki, Dasht e Archi, Nangarhar, Afghanistan",0,3,2,2,32.715659,71.026004,Pakistan
2007-04-27,"Miranshah, North Waziristan, Pakistan",0,9,9,4,34.08218,69.192391,Yemen
2018-03-22,"Jaar, Abyan, Yemen",2,12,4,3,34.354216,69.538126,Afghanistan 
2014-09-25,"Mahfed, Abyan, Yemen",2,2,9,2,36.728590,69.508247,Yemen
2018-09-29,"Qutab Khel, North Waziristan, Pakistan",0,6,11,3,35.325022,69.859740,Yemen
2017-04-30,"Sawmaa, Bayda, Yemen",3,17,8,1,-0.356045,45.318162,Pakistan
2011-11-15,"Ladha, South Waziristan, Pakistan",15,10,6,24,0.224021,69.508247,Yemen
2010-03-15,"Darazinda, North Waziristan, Pakistan",9,2,3,4,34.846589,47.446588,Afghanistan
2018-10-06,"Angor Adda, South Waziristan, Pakistan",0,2,3,5,6.565672,70.667034,Pakistan
2017-11-13,"Babrak Ziarat, North Waziristan, Pakistan",0,2,3,8,14.061619,69.859740,Yemen
2010-12-06,"Kunduz airport, Kunduz city, Kunduz, Afghanistan",0,1,8,8,2.925024,45.322857,Pakistan
2011-03-16,"Sararogha, South Waziristan, Pakistan",2,13,2,11,32.956928,49.127197,Afghanistan 
2015-12-13,"Malangan Hassokhel, Tehsil Mir Ali, North Waziristan, Pakistan",0,12,3,6,32.956928,69.508247,Somalia
2012-02-08,"Al Yafea, Bayda, Yemen",0,2,1,4,32.943065,46.199615,Pakistan
2018-10-15,"Helmand, Afghanistan",8,5,3,6,32.626574,45.299386,Somalia
2011-02-20,"Barawe, Lower Shabelle, Somalia",2,8,2,6,31.363647,69.383107,Afghanistan
2018-09-29,"Majah, Helmand, Afghanistan",6,7,2,2,32.943065,68.524714,Pakistan
2018-10-05,"Saakow, Somalia",20,12,7,5,34.846589,49.127197,Afghanistan
2008-08-12,"Parwan, Afghanistan",0,1,9,4,32.715659,65.737174,Afghanistan
2010-01-15,"Shabwan, Marib, Yemen",2,6,4,10,34.171831,70.469224,Pakistan
2015-07-16,"Moghul Qeshlag, Imam Sahib, Kunduz, Afghanistan",0,4,8,3,31.132511,69.001648,Afghanistan 
2017-03-09,"Wadi Abida, Marib, Yemen",0,12,9,8,31.628871,70.621679,Afghanistan 
2018-09-13,"Mukalla, Hadramout, Yemen",0,10,17,1,33.029133,64.266149,Afghanistan 
2010-04-14,"Hassan Khel, North Waziristan, Pakistan",0,6,1,6,0.491919,71.127398,Pakistan
2011-06-27,"Paktika, Afghanistan",1,3,4,7,32.943065,49.365314,Afghanistan
2017-02-02,"Kushali, North Waziristan, Pakistan",0,12,11,2,32.943065,45.718941,Pakistan
2016-07-08,"Nangarhar, Afghanistan",3,4,6,4,33.545187,69.508247,Yemen
2018-05-09,"Nuristan, Afghanistan",0,14,6,12,34.171831,69.192391,Afghanistan
2011-08-24,"Nangarhar, Afghanistan",0,5,2,2,34.014551,67.966667,Yemen
2018-09-04,"Kunar, Afghanistan",0,2,16,16,34.453813,42.288005,Pakistan
2012-06-26,"Bazaar, Achin, Nangarhar, Afghanistan",0,1,1,33,32.613785,67.189448,Yemen
2017-02-10,"Budrab, Tagab, Kapisa, Afghanistan",0,23,5,3,16.790181,71.097316,Afghanistan 
2016-12-13,"Norak, North Waziristan, Pakistan",0,10,4,17,32.970019,70.667034,Afghanistan 
2012-06-20,"Wardak, Afghanistan",0,8,17,6,32.943065,69.883565,Somalia
2018-02-11,"Ambar Shaga, North Waziristan, Pakistan",0,2,3,12,34.08218,70.277584,Afghanistan 
2008-12-22,"Norak, North Waziristan, Pakistan",0,5,11,5,31.363647,45.322857,Afghanistan
2011-01-18,"Musa Qala, Helmand, Afghanistan",0,9,2,2,0.224021,44.799999,Somalia
2015-06-06,"Shawal, North Waziristan, Pakistan",0,2,6,13,31.026148,71.127398,Yemen
2010-10-27,"Loman, Datta Khel, North Waziristan, Pakistan",0,3,2,6,14.061619,70.433361,Pakistan
2017-11-14,"Jawzjan, Afghanistan",0,2,3,13,32.715659,70.193208,Afghanistan 
2011-10-31,"Nangarhar, Afghanistan",0,2,1,1,13.988914,69.955033,Yemen
2018-10-25,"Kismayo, Somalia",0,2,5,1,32.230824,69.192391,Afghanistan 
2018-09-25,"Alwara Mandi, Datta Khel or Shawal, North Waziristan, Pakistan",2,9,3,17,32.957056,64.266149,Pakistan
2018-09-23,"Nangarhar, Afghanistan",0,21,5,8,34.229212,69.207486,Somalia
2015-01-17,"Khas Kunar, Kunar, Afghanistan",1,15,3,9,5.152149,70.621679,Afghanistan 
2015-08-23,"Bermal, Paktika, Afghanistan",10,2,5,5,31.628871,69.859740,Afghanistan 
2015-02-08,"Wardak, Afghanistan",2,1,6,11,33.706199,46.516261,Afghanistan 
2016-12-27,"Khost, Afghanistan",0,1,5,14,32.311872,71.097316,Afghanistan
2016-03-26,"Rafadh, Shabwa, Yemen",0,4,2,12,33.150049,45.577100,Afghanistan
2018-09-16,"Shahidano Dhand, Lower Kurram, Kurram Agency, Pakistan",2,3,10,8,32.943065,70.764423,Afghanistan
2015-08-17,"Haska Mena, Nangarhar, Afghanistan",3,11,4,10,33.178889,69.955033,Afghanistan
2018-03-07,"Bandar, Achin, Nangarhar, Afghanistan",0,12,21,2,14.754630,69.383107,Yemen
2018-09-28,"Moudia, Abyan, Yemen",1,4,17,10,5.152149,70.667034,Afghanistan 
2016-06-18,"Helmand, Afghanistan",1,1,17,6,32.927128,45.388639,Pakistan
2011-05-06,"Shabwa, Yemen",3,4,1,4,32.943065,70.145580,Afghanistan 
2014-10-11,"Ghwagezai, Hesarak, Nangarhar, Afghanistan",0,3,13,12,35.325022,70.667034,Yemen
2018-10-10,"Wardak, Afghanistan",0,6,9,8,32.990218,70.469224,Somalia
2018-09-29,"Village Ghundi Killi Daur Tappi area of Tehsil Miranshah, North Waziristan, Pakistan",0,3,4,11,35.050080,70.433361,Pakistan
2010-08-23,"Hagr al Saiaar, Hadhramout, Yemen",0,4,2,2,33.388710,46.199615,Yemen
2017-09-07,"Kapisa, Afghanistan",3,2,2,21,34.354216,44.836513,Yemen
2018-09-29,"Al Qotn, Hadhramout, Yemen",0,9,3,2,11.285478,46.199615,Pakistan
2018-10-28,"Shabwa, Yemen",0,4,3,6,34.351349,65.737174,Afghanistan 
2012-05-28,"Damadola, Bajaur Agency, Pakistan",4,5,1,4,32.320237,69.440277,Yemen
2018-10-14,"al Said, Shabwah, Yemen",0,2,8,4,14.754630,70.145580,Afghanistan 
2015-08-23,"Kunar, Afghanistan",2,2,2,6,32.968480,70.508644,Afghanistan 
2017-08-28,"Paktika, Afghanistan",5,5,6,4,33.999937,70.433361,Afghanistan 
2018-10-15,"Wardak, Afghanistan",0,4,12,2,1.116195,70.667034,Afghanistan 
2016-05-26,"Bandar Khwar and Dah Sarak, Achin, Nangarhar, Afghanistan",2,9,1,4,34.171831,66.141526,Afghanistan 
2017-04-26,"Shabwa, Yemen",0,8,8,14,16.790181,45.388639,Afghanistan
2017-08-30,"Mukalla, Hadramout, Yemen",0,23,2,13,32.846798,63.958611,Pakistan
2016-06-27,"Achin, Nangarhar, Afghanistan",0,3,3,4,34.171831,70.277584,Yemen
2017-07-28,"Vicinity of Debatscile, Somalia",2,8,12,17,34.171831,70.277584,Afghanistan 
2018-08-31,"Paktia, Afghanistan",0,7,1,2,31.363647,70.748053,Afghanistan
2015-05-09,"Kharkhez, Kandahar, Afghanistan",3,7,28,4,13.216737,69.509999,Afghanistan 
2016-10-12,"Danda Darpakhel, North Waziristan, Pakistan",0,2,4,3,33.333847,70.433361,Yemen
2014-04-20,"Wardak, Afghanistan",0,14,2,11,34.963097,49.127197,Pakistan
