Date,Location,Suspected_Target,People_Killed,Min_Civilians,Max_Civilians,Latitude,Longitude,Country,Source
2010-02-21,"Yakla, Bayda, Yemen",1,5,0,0,21.341667,-72.185921,Afghanistan ,Synthetic
2015-10-30,"Khaisoori, North Waziristan, Pakistan",0,26,8,12,55.486923,27.508698,Pakistan,Synthetic
2009-06-08,"Degan, North Waziristan, Pakistan",3,14,0,14,2.6343255,-140.328887,Yemen,Synthetic
2008-06-18,"Miram Shah, North Waziristan, Pakistan",2,10,0,0,33.865492,33.255224,Afghanistan ,Synthetic
2008-01-30,"Mohammad Khel, North Waziristan, Pakistan",0,1,0,4,22.760795,8.59333,Pakistan,Synthetic
2014-09-05,"Tappi, North Waziristan, Pakistan",3,1,0,0,-58.2575885,89.400035,Pakistan,Synthetic
2007-03-18,"Shurabak, Kandahar, Afghanistan",7,17,0,50,59.661382,-116.910181,Pakistan,Synthetic
2018-11-04,"Chaparhar, Nangarhar, Afghanistan",2,14,0,0,-16.9872325,94.072014,Pakistan,Synthetic
2008-07-08,"Radaa, Bayda, Yemen",2,0,Minimum civilians reported killed,42,-30.08067,-108.773076,Pakistan,Synthetic
2010-02-17,"Dinsoor, Bay Region, Somalia",1,0,0,44,-70.250155,-152.327753,Pakistan,Synthetic
2007-08-19,"Jawf-Mareb border, Yemen",5,2,0,14,-15.561792,0.276842,Pakistan,Synthetic
2008-08-25,"Lagharjoi area, Kot, Nangarhar, Afghanistan",2,20,0,0,-64.427982,-79.641966,Afghanistan,Synthetic
2008-09-10,"Nargose and Chenar area, Kot, Nangarhar, Afghanistan",4,15,0,4,66.1401085,-166.577367,Pakistan,Synthetic
2018-11-25,"Maidnak and Chehal Gazi, Achin, Nangarhar, Afghanistan",0,0,0,0,-66.036095,-81.324198,Somalia,Synthetic
2016-11-18,"Ghayl Bawazir, Hadhramout, Yemen",0,1,0,0,27.0605515,-170.748329,Somalia,Synthetic
2011-02-09,"Pul e 'Alam, Logar, Afghanistan",4,4,0,2,60.7976325,127.333186,Yemen,Synthetic
2011-10-19,"Shawal, South Waziristan, Pakistan",0,8,18,1,-42.25711,-9.654685,Afghanistan,Synthetic
2010-03-05,"Wara Mandi, Shawal, North Waziristan, Pakistan",12,12,44,5,36.8669795,-122.709286,Pakistan,Synthetic
2010-10-18,"Markha district, Shabwa, Yemen",0,4,0,4,-30.686967,-36.98606,Pakistan,Synthetic
2010-07-11,"Raso Camp, Hiraaan, Somalia",5,10,0,0,-61.262105,152.566219,Somalia,Synthetic
2009-05-01,"Laghman, Afghanistan",0,2,0,0,-59.7193025,71.89596,Pakistan,Synthetic
2009-12-18,"Milwa Kand, Nazian, Nangarhar, Afghanistan",2,0,8,0,85.897461,-14.218927,Pakistan,Synthetic
2006-12-14,"Shabwa, Yemen",2,15,0,0,-68.155816,-31.900176,Afghanistan ,Synthetic
2016-09-08,"Chenegai, Bajaur Agency, Pakistan",2,2,0,0,83.786605,-139.758298,Yemen,Synthetic
2008-08-28,"Maroufkhil, Khushamand, Paktika, Afghanistan",0,17,0,6,73.6946165,-160.661321,Pakistan,Synthetic
2007-09-11,"Jillib, Middle Juba, Somalia",15,4,0,0,39.102548,79.726685,Pakistan,Synthetic
2009-09-21,"Chapa Dara, Kunar, Afghanistan",5,4,0,0,-25.0644005,53.747391,Pakistan,Synthetic
2011-03-26,"Tortoroow, Lower Shabelle, Somalia",3,55,15,13,-27.3157855,27.924874,Afghanistan,Synthetic
2014-09-12,"Kunduz city, Kunduz city, Kunduz, Afghanistan",5,4,7,11,-13.994945,160.002633,Pakistan,Synthetic
2008-04-12,"Issori, North Waziristan, Pakistan",0,2,0,7,-74.874609,79.940543,Pakistan,Synthetic
2007-02-17,"Shurabak, Kandahar, Afghanistan",4,4,4,0,-19.219597,137.318134,Yemen,Synthetic
2009-03-26,"Sawmaah, Bayda, Yemen",6,7,0,0,30.813074,170.064622,Afghanistan,Synthetic
2014-03-15,"Manogi, Kunar, Afghanistan",2,13,0,4,-54.1850125,-107.803184,Pakistan,Synthetic
2015-05-20,"Jani Khel, Bannu Frontier Region, Pakistan",0,0,0,0,-15.9868675,107.81797,Afghanistan ,Synthetic
2015-07-06,"Pir Shah Khelo, Kot, Nangarhar, Afghanistan",0,4,0,0,-71.513491,92.683197,Afghanistan,Synthetic
2013-10-21,"Attal, Andar, Ghazni, Afghanistan",0,8,0,0,-73.264881,6.541886,Afghanistan ,Synthetic
2016-02-08,"Dre Nishter/Shawal, North Waziristan, Pakistan",2,4,0,2,-36.597034,-139.566603,Somalia,Synthetic
2014-07-14,"Dafaar, Shabwa, Yemen",2,42,11,0,73.0229545,-28.759697,Pakistan,Synthetic
2011-10-14,"Al Majala, Abyan, Yemen",5,50,0,0,64.2720885,-144.899872,Pakistan,Synthetic
2010-02-14,"Haisori, North Waziristan, Pakistan",2,3,0,0,56.852683,32.790577,Yemen,Synthetic
2010-10-04,"Lower Shabelle , Somalia",0,30,42,0,15.9645505,31.986386,Pakistan,Synthetic
2016-02-25,"Gaduud, Somalia",1,4,44,0,77.163507,-24.428801,Afghanistan ,Synthetic
2007-06-12,"Kunduz airport, Kunduz city, Kunduz, Afghanistan",2,3,0,30,57.8022505,123.758159,Yemen,Synthetic
2018-09-04,"Haider Khel, North Waziristan, Pakistan",4,4,0,0,45.4304335,-7.69894,Afghanistan ,Synthetic
2018-09-12,"Datta Khel Kalai, North Waziristan, Pakistan",0,0,0,Maximum civilians reported killed,21.662722,57.6331,Afghanistan ,Synthetic
2016-09-01,"Radaa,  Bayda, Yemen",1,6,42,0,-75.2035645,-48.076095,Pakistan,Synthetic
2018-08-13,"Nahr e Saraj, Helmand, Afghanistan",9,4,0,0,-24.6868665,-177.290907,Afghanistan,Synthetic
2009-05-14,"Karez, South Waziristan, Pakistan",17,55,32,0,81.564639,40.942992,Pakistan,Synthetic
2010-10-10,"Chashma Nala, Birmal, South Waziristan, Pakistan",1,8,0,0,63.0403095,61.807578,Somalia,Synthetic
2009-07-29,"De Bala, Nangarhar, Afghanistan",3,1,7,25,49.2702255,-99.258283,Pakistan,Synthetic
2004-09-12,"Nazian, Nangarhar, Afghanistan",0,8,0,5,-39.7950125,145.504573,Afghanistan,Synthetic
2010-09-15,"North Waziristan, Pakistan",0,4,0,1,-3.4825405,121.594948,Pakistan,Synthetic
2015-04-21,"Miranshah Bazaar, North Waziristan, Pakistan",0,7,8,0,-4.832978,-152.559068,Afghanistan,Synthetic
2018-06-15,"Nahr Sufi, Chahar Dara, Kunduz, Afghanistan",0,9,0,0,57.3169865,-3.055145,Afghanistan,Synthetic
2008-09-03,"Farah, Afghanistan",4,45,0,0,36.7680705,-85.817467,Somalia,Synthetic
2008-11-30,"Khushali, Tehsil Mir Ali, North Waziristan, Pakistan",3,7,30,13,58.927562,144.546924,Yemen,Synthetic
2013-12-03,"Al Ayoun, Hadhramout, Yemen",2,30,0,0,39.596681,142.197683,Pakistan,Synthetic
2014-12-05,"Datta Khel, North Waziristan, Pakistan",0,6,0,0,66.7384475,-65.501855,Afghanistan ,Synthetic
2007-12-14,"Achin, Nangarhar, Afghanistan",1,3,0,0,13.838693,160.018402,Pakistan,Synthetic
2015-06-23,"Farah city, Farah, Farah, Afghanistan",1,4,0,0,-85.0021245,-170.549947,Afghanistan ,Synthetic
2011-09-03,Mogadishu,3,6,0,12,-5.536616,142.156379,Pakistan,Synthetic
2010-05-21,"Kundhgar, Shawal, South Waziristan, Pakistan",15,0,0,0,-75.22181,123.762062,Country,Synthetic
2008-03-15,"Baraki Barak, Logar, Afghanistan",2,13,0,30,-83.8191485,146.40044,Afghanistan ,Synthetic
2018-11-25,"Miram Shah, North Waziristan, Pakistan",Minimum reported injured,4,0,0,28.1787335,87.134941,Afghanistan ,Synthetic
2010-11-29,"Khadar Khel, North Waziristan, Pakistan",3,8,0,21,75.2510345,89.252328,Pakistan,Synthetic
2006-05-06,"Tabbi Langhar Khel, South Waziristan, Pakistan",Minimum reported injured,4,0,0,-21.83507,-74.439174,Yemen,Synthetic
2013-10-23,"Hadramout, Yemen",3,18,0,15,36.816457,138.428735,Pakistan,Synthetic
2010-03-17,"Kalawamado, Maroof, Kandahar, Afghanistan",12,13,0,15,20.5616635,-27.8348,Pakistan,Synthetic
2010-08-24,"Zarmakhel, Pacheragam, Nangarhar, Afghanistan",3,7,0,4,-32.4204425,-170.419173,Afghanistan,Synthetic
2011-03-17,"Marib, Yemen",2,3,0,0,80.2121755,124.396155,Pakistan,Synthetic
2009-01-13,"Issori, North Waziristan, Pakistan",1,7,2,0,13.146789,162.590406,Pakistan,Synthetic
2004-11-11,"Khushali, South Waziristan, Pakistan",3,12,60,7,-59.1754295,-121.818881,Pakistan,Synthetic
2014-10-12,"Khadezai, Orakzai Agency, Pakistan",27,8,3,6,-11.267696,-38.154893,Afghanistan,Synthetic
2009-10-10,"Khost, Afghanistan",1,4,0,0,25.4113635,-58.876101,Pakistan,Synthetic
2010-07-27,"Mahfed, Abyan, Yemen",3,16,0,0,42.706797,132.752625,Pakistan,Synthetic
2005-10-20,"Jawf, Yemen",27,3,25,0,50.8957465,24.155836,Yemen,Synthetic
2006-11-18,"Makeen, South Waziristan, Pakistan",0,38,0,0,-89.4525285,145.270706,Afghanistan ,Synthetic
2015-09-21,"Danda Darpakhel, North Waziristan, Pakistan",0,8,0,0,5.9237335,142.488542,Afghanistan ,Synthetic
2016-02-21,"Sararogha, South Waziristan, Pakistan",3,60,0,0,9.1537195,-73.773642,Afghanistan ,Synthetic
2010-08-28,"Helmand, Afghanistan",8,18,0,4,41.946775,63.016651,Afghanistan ,Synthetic
2009-06-16,"Sherzad, Haska Mina and Deh Bala, Nangarhar and Paktika, Afghanistan",7,12,0,5,-7.7605975,-161.799711,Pakistan,Synthetic
2009-10-14,"Boya, North Waziristan, Pakistan",3,12,0,4,-1.2312175,-10.168761,Pakistan,Synthetic
2016-05-13,"Wadeea district, Mudiya, Abyan, Yemen",4,16,42,33,-47.528511,101.187725,Pakistan,Synthetic
2011-01-11,"Banadiir region, Somalia",0,0,0,0,62.6627635,-113.372104,Yemen,Synthetic
2007-12-02,"Machi Megi, Lal Pura, Nangarhar, Afghanistan",9,11,0,0,41.530012,47.87263,Pakistan,Synthetic
2013-08-23,"Dastandar, Kot, Nangarhar, Afghanistan",0,4,0,0,29.5706115,-40.906499,Yemen,Synthetic
2008-01-15,"Ghwagezai, Hesarak, Nangarhar, Afghanistan",12,81,0,33,24.961503,-13.388977,Pakistan,Synthetic
2018-01-31,"Radhum, Shabwa, Yemen",7,4,0,0,-73.0247395,-114.02071,Afghanistan ,Synthetic
2007-05-04,"Tabbi, North Waziristan, Pakistan",11,2,2,31,21.914482,-19.572007,Pakistan,Synthetic
2011-05-02,"Mohmand Dara, Nangarhar, Afghanistan",0,4,0,0,53.7426005,130.086783,Afghanistan,Synthetic
2017-05-22,"Garyom, North Waziristan, Pakistan",2,1,0,5,-29.704648,-129.348035,Pakistan,Synthetic
2007-06-12,"Rahmati and Marsing, Lal Pura, Nangarhar, Afghanistan",5,6,0,0,39.3807875,8.365694,Pakistan,Synthetic
2009-03-13,"Kari Kot, South Waziristan, Pakistan",0,1,0,1,65.490508,-178.933683,Yemen,Synthetic
2010-08-03,"Asori, North Waziristan, Pakistan",9,4,44,5,51.6072245,-155.963261,Yemen,Synthetic
2007-01-29,"Dafaar, Shabwa, Yemen",3,12,12,3,48.5352065,-102.155953,Afghanistan ,Synthetic
2008-03-08,"Chaparhar and Haska Mina, Nangarhar, Afghanistan",7,81,0,0,89.845083,-167.97613,Pakistan,Synthetic
2011-02-03,"Al Majala, Abyan, Yemen",0,15,1,34,-74.4078615,-115.061993,Pakistan,Synthetic
2010-10-31,"Jebel Khanfar, Abyan, Yemen",7,60,0,14,15.480593,-7.426319,Afghanistan ,Synthetic
2006-09-21,"North Waziristan, Pakistan",6,58,0,0,-47.5319325,115.487857,Pakistan,Synthetic
2007-08-01,"Marib/Al Jawf, Yemen",12,0,42,31,50.459122,153.031682,Pakistan,Synthetic
2013-01-17,"Narsi Khel, South Waziristan, Pakistan",3,3,0,0,-79.46416,157.532024,Afghanistan ,Synthetic
2015-06-22,"Nimroz, Afghanistan",7,13,15,5,51.2162435,-163.769782,Pakistan,Synthetic
2012-07-31,"Barikaab Dab, Bati Kot, Nangarhar, Afghanistan",1,22,0,0,51.0958455,10.41761,Pakistan,Synthetic
2017-09-14,"Wadi Dikha, Abyan, Yemen",0,4,14,13,-82.2610575,-67.998549,Somalia,Synthetic
2005-01-18,"Degan, Datta Khel, North Waziristan, Pakistan",2,4,8,0,33.7052865,16.468221,Pakistan,Synthetic
2015-01-14,"Shawal, South Waziristan, Pakistan",24,42,0,5,65.8429605,-82.519939,Afghanistan ,Synthetic
2017-10-14,"Jawf, Yemen",53,42,0,11,64.8487345,-9.36108,Pakistan,Synthetic
2018-05-07,"Zarakai, Kurram Agency, Pakistan",1,1,0,6,41.5049465,48.189065,Pakistan,Synthetic
2018-03-19,"Kumsham, North Waziristan, Pakistan",0,55,0,7,-15.8263865,52.30064,Somalia,Synthetic
2006-08-30,"Mardish, Want Waigal, Nuristan, Afghanistan",0,27,0,11,-53.1618335,-102.936221,Afghanistan ,Synthetic
2007-01-11,"Syah Cho, Achin, Nangarhar, Afghanistan",5,3,0,10,-49.234686,25.792851,Pakistan,Synthetic
2008-06-12,"Danda Darpakhel, North Waziristan, Pakistan",0,4,0,0,-12.6773925,178.09718,Afghanistan,Synthetic
2008-04-20,"Vicinity of Haradere, Galmudug, Somalia",0,50,0,13,-30.3775635,114.649707,Pakistan,Synthetic
2018-11-25,"Miram Shah, North Waziristan, Pakistan",5,4,0,0,-10.252026,142.091238,Somalia,Synthetic
2007-01-26,"Tol Khel, North Waziristan, Pakistan",15,8,0,2,3.3854615,155.394708,Pakistan,Synthetic
2010-09-06,Most Specific Location,0,20,0,6,19.417477,160.787731,Afghanistan,Synthetic
2011-06-21,"Danda Darpakhel, North Waziristan, Pakistan",0,14,0,0,8.7313785,-20.367436,Afghanistan ,Synthetic
2013-05-09,"Behsood, Nangarhar, Afghanistan",2,3,0,0,-64.496306,58.542953,Pakistan,Synthetic
2013-07-20,"Merkikhel, Sherzad, Nangarhar, Afghanistan",0,21,0,0,-62.9576725,52.385552,Afghanistan ,Synthetic
2018-11-25,"Bandar, Kot, Nangarhar, Afghanistan",0,42,0,6,15.078081,30.817918,Afghanistan ,Synthetic
2009-05-31,"Mohammad Khel, North Waziristan, Pakistan",0,1,0,6,44.0795955,-134.050149,Yemen,Synthetic
2007-11-07,"Kuntuwarey district, Lower Shabelle, Somalia",8,8,0,0,22.286147,134.499357,Somalia,Synthetic
2008-11-23,"Pai Khel, North Waziristan, Pakistan",0,2,0,1,-17.055444,20.544249,Pakistan,Synthetic
2012-03-22,"Haisori, North Waziristan, Pakistan",8,32,0,0,-82.8684995,-117.305675,Pakistan,Synthetic
2011-02-01,"Garga, Shawal, North Waziristan, Pakistan",0,4,0,0,3.379504,163.359949,Yemen,Synthetic
2011-07-02,"Chora, Uruzgan, Afghanistan",2,2,13,0,-28.020172,55.283769,Afghanistan ,Synthetic
2007-07-29,"Haska Mina, Nangarhar, Afghanistan",12,11,0,5,-26.494206,54.396289,Pakistan,Synthetic
2007-05-23,"Sawki, Ghazi Abad, Kunar, Afghanistan",1,15,0,0,-29.192447,-31.752124,Pakistan,Synthetic
2009-03-20,"Jamecco, Middle Shabelle, Somalia",0,4,0,0,8.659211,161.487795,Yemen,Synthetic
2015-02-21,"Spinwam, North Waziristan, Pakistan",3,5,14,0,-89.9203005,2.765821,Pakistan,Synthetic
2011-09-15,"Damadola, Bajaur Agency, Pakistan",1,20,14,0,60.78788,2.817772,Yemen,Synthetic
2014-10-28,"Achin and Haska Mina, Nangarhar, Afghanistan",50,0,0,1,-20.261745,-88.643755,Afghanistan ,Synthetic
2009-01-11,"Khaddi, North Waziristan, Pakistan",6,3,0,50,2.0835915,44.644578,Pakistan,Synthetic
2005-12-09,"Farah, Afghanistan",0,0,0,0,-80.738949,-175.90213,Pakistan,Synthetic
2011-06-28,"Maiwand, Kandahar, Afghanistan",0,2,0,0,-9.948856,-157.399189,Afghanistan,Synthetic
2013-02-12,"Radaa, Bayda, Yemen",0,42,1,0,-15.8120705,-171.926284,Pakistan,Synthetic
2010-06-09,"Rafd, Shabwa, Yemen",1,1,14,0,-34.1700585,-38.533096,Afghanistan ,Synthetic
2016-12-21,"Kharga, Haska Mena, Nangarhar, Afghanistan",14,2,0,0,25.6332235,-99.1256,Pakistan,Synthetic
2007-07-21,"Sar e Pul, Afghanistan",0,2,0,0,-2.4166335,167.562752,Pakistan,Synthetic
2009-05-08,"Angor Adda, South Waziristan, Pakistan",0,4,0,0,25.001072,-94.432651,Afghanistan ,Synthetic
2015-09-02,"Asar Village, North Waziristan, Pakistan",2,6,25,34,-76.8443255,-40.661599,Pakistan,Synthetic
2008-06-21,"Hurmaz, Teshil Mir Ali, North Waziristan, Pakistan",4,12,0,14,68.0983525,2.380905,Pakistan,Synthetic
2004-04-22,"Mamandari, Achin, Nangarhar, Afghanistan",0,6,0,26,24.976106,-146.059902,Pakistan,Synthetic
2009-03-14,"Pir Shah Khelo, Kot, Nangarhar, Afghanistan",4,4,0,0,-7.8101865,108.86683,Pakistan,Synthetic
2007-10-23,"Jani Khil, Paktia, Afghanistan",4,20,19,0,-75.4534825,-171.227014,Pakistan,Synthetic
2007-05-10,"Khwargai, Kot, Nangarhar, Afghanistan",3,6,0,0,77.5476205,-168.025695,Afghanistan ,Synthetic
2018-11-25,"Bati Kot, Nangarhar, Afghanistan",0,1,0,0,89.063564,-157.550952,Somalia,Synthetic
2017-03-09,"Haska Meena, Nangarhar, Afghanistan",0,0,0,21,-27.4874935,-125.859458,Afghanistan ,Synthetic
2008-04-15,"Ladha, South Waziristan, Pakistan",2,13,0,11,-84.7090275,-83.713501,Afghanistan ,Synthetic
2009-11-27,"Makeen, South Waziristan, Pakistan",0,20,0,0,25.287742,-78.987154,Pakistan,Synthetic
2011-11-21,"Marib/Al Jawf, Yemen",2,18,0,0,84.4163255,47.50194,Afghanistan,Synthetic
2012-06-05,"Gaduug, Somalia",3,12,0,0,58.413487,-59.380634,Pakistan,Synthetic
2014-04-25,"Nawah, Ghazni, Afghanistan",17,4,9,0,-64.0971625,127.846093,Afghanistan ,Synthetic
2012-10-13,"Kapisa, Afghanistan",2,60,0,0,80.906138,95.264816,Yemen,Synthetic
2014-05-11,"Ambar Shaga, North Waziristan, Pakistan",0,4,0,26,39.0336155,4.836993,Pakistan,Synthetic
2017-08-15,"Yakla, Bayda, Yemen",15,4,0,6,24.2012445,48.564824,Pakistan,Synthetic
2018-01-07,"Ghazni, Ghazni, Afghanistan",0,2,0,0,44.513133,107.969338,Pakistan,Synthetic
2008-07-31,"Narsi Khel, South Waziristan, Pakistan",3,2,10,15,71.363052,70.788574,Pakistan,Synthetic
2004-02-24,"Mahfed, Abyan, Yemen",3,5,0,0,-75.099573,-13.592027,Pakistan,Synthetic
2008-05-05,"Attal, Andar, Ghazni, Afghanistan",3,4,0,6,-43.2111645,99.020693,Pakistan,Synthetic
2016-10-01,"Gorgori, Haska Mina, Nangarhar, Afghanistan",0,0,0,0,-78.384825,124.98438,Afghanistan ,Synthetic
2008-08-31,"Sayoun, Hadramout, Yemen",3,3,0,0,2.720061,10.361207,Pakistan,Synthetic
2014-12-11,"Ghazni, Ghazni, Afghanistan",11,0,0,10,43.981416,73.910264,Pakistan,Synthetic
2006-10-07,"Ghundi Killi, Tappi area, Tehsil Miranshah, North Waziristan, Pakistan",2,9,14,0,80.234158,141.411477,Pakistan,Synthetic
2014-08-08,"Machis, North Waziristan, Pakistan",8,0,0,0,65.907759,152.270823,Afghanistan ,Synthetic
2018-02-15,"Chardara, Kunduz, Afghanistan",5,4,1,0,6.515644,-107.342256,Afghanistan ,Synthetic
2010-01-12,"Kundhgar, Shawal, South Waziristan, Pakistan",0,23,0,6,-13.6479165,-55.757415,Afghanistan,Synthetic
2007-08-31,"Hajr, Hadramout, Yemen",2,2,0,4,85.70345,4.109066,Afghanistan ,Synthetic
2006-10-11,"Mareb, Yemen",3,4,9,25,-13.058478,121.701417,Pakistan,Synthetic
2011-11-28,"Moudia, Abyan, Yemen",1,12,0,0,-64.1719925,-162.084716,Pakistan,Synthetic
2008-09-28,"Mir Ali, North Waziristan, Pakistan",0,4,5,5,-2.882161,136.969518,Pakistan,Synthetic
2015-12-29,"Garyom, North Waziristan, Pakistan",5,10,6,23,9.2032305,53.400893,Pakistan,Synthetic
2010-08-06,"Miram Shah, North Waziristan, Pakistan",2,10,0,0,-61.166555,-120.918275,Afghanistan ,Synthetic
2012-11-02,"Ghazi Abad, Kunar, Afghanistan",0,2,0,0,-5.610672,-155.056323,Pakistan,Synthetic
2006-12-21,"Mubarak, Lower Shabelle, Somalia",0,16,0,0,0.7320195,120.439192,Pakistan,Synthetic
2008-04-16,"Zabar village, Gropshash area, Nad Ali, Helmand, Afghanistan",0,4,0,0,77.4024105,140.533593,Afghanistan,Synthetic
2014-12-30,"Sarai Darpa Khel, Miranshah, North Waziristan, Pakistan",11,5,8,0,-78.6060125,63.461056,Pakistan,Synthetic
2013-04-30,"Spalaga, North Waziristan, Pakistan",0,12,0,8,84.8293715,148.790509,Afghanistan ,Synthetic
2009-03-20,"Darga Mandi, North Waziristan, Pakistan",0,0,0,0,26.279457,46.362763,Pakistan,Synthetic
2010-02-28,"Chapahar, Nangarhar, Afghanistan",1,8,0,0,11.672696,-147.060766,Pakistan,Synthetic
2017-09-24,"Kunar, Afghanistan",0,20,0,11,-27.324231,-35.420492,Somalia,Synthetic
2008-09-08,"Al Majala, Abyan, Yemen",0,25,0,0,43.9543245,143.739463,Pakistan,Synthetic
2010-12-24,"Al Houta, Shabwa, Yemen",7,2,0,0,84.5891525,121.39777,Pakistan,Synthetic
2009-10-05,"Southern Somalia, Somalia",0,6,0,0,13.4350545,17.297088,Pakistan,Synthetic
2015-01-27,"Pul e 'Alam, Logar, Afghanistan",3,7,0,3,-71.7157185,-63.454205,Yemen,Synthetic
2008-07-23,"Zinjibar, Abyan, Yemen",3,0,0,0,-81.979865,-116.548586,Somalia,Synthetic
2014-03-25,"Khesoor, North Waziristan, Pakistan",0,27,0,0,-19.8690145,43.863622,Afghanistan ,Synthetic
2007-11-29,Most Specific Location,10,17,0,0,-36.6228915,-101.609068,Pakistan,Synthetic
2018-05-16,"Mandi Khel, North Waziristan, Pakistan",0,4,0,0,51.9531095,111.688481,Afghanistan ,Synthetic
2017-11-03,Most Specific Location,0,11,0,0,-0.183531,-176.866139,Somalia,Synthetic
2014-08-26,"Gurwak, North Waziristan, Pakistan",5,5,0,0,-65.249147,168.833232,Yemen,Synthetic
2008-06-02,"Al Khamila, Abyan, Yemen",4,2,0,14,-65.741102,133.576215,Pakistan,Synthetic
2008-05-31,"Damadola, Bajaur Agency, Pakistan",3,15,0,0,61.241166,29.050589,Pakistan,Synthetic
2014-03-14,"Spin Zaea, Nazyano, Nangarhar, Afghanistan",0,0,0,0,-41.0324755,-40.471773,Afghanistan,Synthetic
2007-07-01,"Juba, Somalia",1,13,0,0,70.6668515,86.097735,Afghanistan,Synthetic
2015-05-08,"Nangarhar, Afghanistan",0,4,0,2,65.2030205,-12.094046,Pakistan,Synthetic
2007-06-08,"Shurabak, Kandahar, Afghanistan",2,3,0,2,-23.905166,125.662823,Pakistan,Synthetic
2015-01-20,"Maidan Wardak, Afghanistan",5,0,0,33,-44.7041995,129.190947,Pakistan,Synthetic
2010-03-12,"Makeen, South Waziristan, Pakistan",0,26,0,0,-40.452872,-56.023328,Pakistan,Synthetic
2007-11-25,"Zeralita, South Waziristan, Pakistan",Minimum reported injured,4,0,0,-16.7349365,101.227094,Pakistan,Synthetic
2008-06-03,"Musa Qala, Helmand, Afghanistan",0,6,0,0,12.3967865,-124.677541,Pakistan,Synthetic
2015-02-19,"Mohammad Khel, North Waziristan, Pakistan",0,7,1,0,-40.1670235,-116.562095,Pakistan,Synthetic
2007-08-27,"Garyom, North Waziristan, Pakistan",2,17,Minimum civilians reported killed,Maximum civilians reported killed,41.638853,88.764517,Afghanistan,Synthetic
2009-12-19,"Dara e Mohmand, Mazdaki, Abdulkhail, Achin, Nangarhar, Afghanistan",0,7,0,30,-79.9829455,77.465125,Pakistan,Synthetic
2009-03-28,"Miram Shah, North Waziristan, Pakistan",4,4,0,2,26.640409,86.953812,Pakistan,Synthetic
2011-01-23,"Day Mirdad, Wardak, Afghanistan",0,6,5,7,1.1810135,-22.60436,Pakistan,Synthetic
2012-07-19,"Achin, Nangarhar, Afghanistan",2,20,0,1,-7.20736,61.930736,Pakistan,Synthetic
2014-07-25,"Galcayo, Galmudug , Somalia",0,8,0,0,-58.047323,-1.295419,Afghanistan ,Synthetic
2008-11-25,"Speen Drang, Khyber Agency, Pakistan",6,3,0,0,50.973808,46.740298,Pakistan,Synthetic
2008-03-31,"Zabul, Afghanistan",2,10,0,0,44.3987215,37.883357,Pakistan,Synthetic
2008-11-25,"Mafraq, Shabwa, Yemen",3,220,0,0,10.6791485,-105.245274,Pakistan,Synthetic
2018-07-26,"Khray Chila Mossaki area of Mir Ali, North Waziristan, Pakistan",0,7,14,0,42.4531995,115.784333,Pakistan,Synthetic
2014-09-29,"Dadul, Gomal, Paktika, Afghanistan",0,4,0,0,17.0831895,177.3247,Yemen,Synthetic
2010-07-29,"Chenegai, Bajaur Agency, Pakistan",0,8,0,0,11.674907,2.770602,Somalia,Synthetic
2010-08-10,"Khanashin, Helmand, Afghanistan",3,2,0,0,-76.3917465,-56.800365,Somalia,Synthetic
2007-07-24,"Al Saeed, Shabwa, Yemen",10,39,0,6,22.7534935,-54.837153,Afghanistan ,Synthetic
2011-01-20,"Wadeea district, Mudiya, Abyan, Yemen",4,14,2,0,-45.260783,-156.957406,Somalia,Synthetic
2012-08-31,"Afgoye, Lower Shabelle, Somalia",0,58,60,0,30.5446345,50.089445,Afghanistan ,Synthetic
2018-05-27,"Dehrawood, Nangarhar, Afghanistan",0,0,0,0,-64.8267565,19.63411,Yemen,Synthetic
2006-10-17,"Yakhchal area, Greshk, Helmand, Afghanistan",5,14,0,9,-71.5929825,-14.074414,Pakistan,Synthetic
2014-10-24,"Razmak, North Waziristan, Pakistan",0,55,0,0,-23.2494735,141.608098,Pakistan,Synthetic
2010-07-29,Most Specific Location,3,81,0,0,-17.53878,152.12248,Pakistan,Synthetic
2009-04-20,"Jawzjan, Afghanistan",15,39,5,25,42.509948,55.769926,Pakistan,Synthetic
2018-04-09,"Hawai, Lower Shabelle, Somalia",2,4,0,0,-86.3516045,-103.19725,Pakistan,Synthetic
2009-11-29,"Nawa, Ghazni, Afghanistan",12,10,0,0,53.816556,85.22343,Somalia,Synthetic
2007-10-28,"Khesoor, North Waziristan, Pakistan",2,4,13,0,50.252882,-37.132557,Yemen,Synthetic
2008-12-15,"Tabbi, North Waziristan, Pakistan",6,3,0,5,-13.3564255,-36.011032,Afghanistan ,Synthetic
2007-03-13,"Zamazola, South Waziristan, Pakistan",4,4,0,50,78.695622,89.944984,Pakistan,Synthetic
2015-04-10,"Kharkhez, Kandahar, Afghanistan",2,25,0,4,32.227133,-117.834439,Pakistan,Synthetic
2004-09-29,"Shnakhura, Datta Khel, North Waziristan, Pakistan",9,42,0,0,17.499262,-75.46353,Yemen,Synthetic
2015-05-28,"Abdul Khel, Achin, Nangarhar, Afghanistan",Minimum reported injured,20,4,0,-87.6412135,64.026941,Pakistan,Synthetic
2014-05-23,"Laghman, Afghanistan",6,0,0,0,-50.4250175,26.980758,Pakistan,Synthetic
